userid,score,City,Gender,Age,Objects,Balance,Products,CreditCard,Loyalty,estimated_salary,Churn
15828935,535,Ярославль,М,33,2,133040.32,1,1,1,110299.78,0
15744501,575,Рыбинск,Ж,37,0,,2,0,0,30114.32,0
15629710,656,Ярославль,М,39,10,,2,1,1,98894.64,0
15771776,440,Ярославль,М,42,2,,2,1,0,49826.68,0
15831412,539,Рыбинск,М,38,8,71460.67,2,1,1,10074.05,0
15645233,850,Рыбинск,М,39,6,133214.13,1,0,1,20769.88,0
15744069,646,Ярославль,Ж,37,7,96558.66,1,0,0,163427.18,0
15854807,744,Ярославль,М,54,6,93806.31,2,0,1,140068.77,0
15677111,710,Рыбинск,Ж,36,8,,2,0,0,83206.19,0
15781003,544,Ярославль,Ж,64,3,124043.8,1,1,1,111402.97,1
15829536,723,Ростов Великий,М,52,5,131694.97,1,0,1,92873.5,1
15633866,507,Рыбинск,Ж,29,6,,2,0,1,94780.9,0
15763398,787,Ярославль,Ж,35,1,106266.8,1,1,1,16607.15,0
15794267,598,Рыбинск,М,41,8,,2,1,1,161954.43,0
15696331,796,Ярославль,М,51,6,,2,0,1,194733.28,0
15611096,569,Рыбинск,Ж,41,4,139840.36,1,1,1,163524.7,0
15823946,711,Ярославль,М,34,8,,2,0,0,48260.19,0
15710794,661,Ростов Великий,М,35,8,124098.54,1,1,0,86678.48,0
15639867,415,Ярославль,М,32,5,145807.59,1,1,1,3064.65,0
15740019,578,Рыбинск,М,23,8,,2,1,0,112124.98,0
15683689,611,Ярославль,Ж,26,2,107508.93,2,1,1,120801.65,0
15757767,600,Ярославль,Ж,28,6,,2,0,1,52193.23,0
15632396,661,Ростов Великий,Ж,32,1,145980.23,1,0,1,56636.28,0
15812554,850,Ярославль,Ж,37,3,212778.2,1,0,1,69372.88,0
15825472,573,Ростов Великий,Ж,47,4,152522.47,1,0,1,164038.07,1
15657554,764,Рыбинск,Ж,33,9,168964.77,1,0,1,118982.51,0
15836750,838,Ярославль,Ж,34,8,,2,1,0,27472.07,0
15775184,821,Ярославль,Ж,28,8,,1,1,1,36754.13,0
15766147,607,Рыбинск,Ж,36,4,98266.3,1,1,1,46416.36,0
15840422,558,Ярославль,М,38,8,113000.92,1,1,1,152872.39,0
15648686,530,Ростов Великий,М,23,1,137060.88,2,1,1,165227.23,0
15855233,654,Ростов Великий,М,37,5,112146.12,1,1,0,75927.35,0
15733414,530,Ярославль,Ж,33,4,129307.32,1,1,1,172930.28,0
15790413,656,Рыбинск,М,69,6,163975.09,1,1,1,36108.5,0
15661662,520,Рыбинск,М,43,7,,2,1,1,36202.74,0
15716644,602,Ростов Великий,Ж,42,6,158414.85,1,1,1,131886.46,0
15770680,701,Ростов Великий,Ж,48,1,92072.68,1,1,1,133992.36,0
15850030,653,Рыбинск,Ж,30,2,88243.29,2,1,1,96658.26,0
15661317,668,Рыбинск,М,25,8,,2,1,1,135112.09,0
15627100,652,Ярославль,М,48,4,59486.31,1,1,0,163944.18,1
15642288,639,Рыбинск,Ж,54,2,,2,1,1,53843.71,0
15791913,730,Рыбинск,Ж,52,7,,2,0,1,122398.84,0
15761515,780,Ярославль,М,34,1,,1,1,1,64804.04,0
15610842,592,Ярославль,Ж,38,8,119278.01,2,0,1,19370.73,0
15822217,628,Ярославль,М,34,4,158741.43,2,1,1,126192.54,0
15752730,658,Ярославль,Ж,40,7,140596.95,1,0,1,135459.02,1
15815513,850,Рыбинск,Ж,29,10,,2,1,1,94815.04,0
15749551,515,Ростов Великий,М,37,2,90432.92,1,1,1,188366.04,1
15660754,571,Ярославль,Ж,35,1,104783.81,2,0,1,178512.52,0
15713768,760,Ростов Великий,М,42,0,77992.97,2,1,1,97906.38,0
15677017,720,Ростов Великий,Ж,43,10,110822.9,1,0,0,72861.94,0
15809110,632,Ростов Великий,М,42,4,119624.6,2,1,1,195978.86,0
15643727,694,Ростов Великий,М,31,6,109052.59,2,1,1,19448.93,1
15820312,559,Рыбинск,Ж,40,5,139129.44,1,0,1,32635.54,0
15785349,773,Ростов Великий,Ж,42,8,152324.66,2,1,0,171733.22,0
15692259,581,Ярославль,М,38,1,,2,1,0,46176.22,0
15693799,524,Ростов Великий,Ж,37,9,127480.58,2,1,0,179634.69,0
15725860,713,Ярославль,М,53,6,115029.4,1,0,0,191521.32,1
15661050,676,Ярославль,М,40,8,114005.78,1,1,1,67998.45,0
15713559,651,Ростов Великий,Ж,42,1,116646.76,1,1,0,44731.8,1
15649869,717,Рыбинск,Ж,49,1,110864.38,2,1,1,124532.9,1
15657748,594,Ярославль,М,23,5,156267.59,1,1,0,160968.44,0
15767877,716,Ярославль,Ж,44,3,109528.28,1,1,0,27341.63,1
15666296,668,Ярославль,Ж,35,6,102482.76,1,1,1,53994.64,0
15735754,678,Ростов Великий,М,23,10,115563.71,1,1,1,91633.53,0
15679492,545,Ярославль,М,23,2,,2,1,0,189613.12,0
15690210,613,Ярославль,Ж,40,9,95624.36,2,1,1,60706.33,0
15619450,687,Рыбинск,Ж,21,8,,2,1,1,154767.34,0
15627783,715,Ярославль,М,28,7,160376.61,1,0,0,196853.11,0
15786712,618,Ростов Великий,М,41,8,37702.79,1,1,1,195775.48,0
15836617,721,Ярославль,Ж,35,6,118273.83,1,0,1,3086.89,0
15619253,445,Ростов Великий,Ж,34,7,131082.17,2,1,1,70618.0,0
15673808,690,Ярославль,М,38,1,94456.0,2,0,1,55034.02,0
15773130,709,Ярославль,Ж,43,8,,2,0,0,168035.62,1
15674196,671,Рыбинск,Ж,42,3,,2,1,1,128449.33,0
15734738,538,Ярославль,М,33,6,93791.38,1,1,1,199249.29,0
15638018,735,Ярославль,Ж,33,4,,2,1,0,149474.69,0
15832284,592,Ярославль,Ж,37,7,,2,1,1,126726.33,0
15800771,747,Ярославль,М,61,7,155973.13,1,0,1,147554.26,0
15660254,675,Ростов Великий,М,36,7,89409.95,1,1,1,149399.7,0
15694538,632,Рыбинск,Ж,39,5,97854.37,2,1,0,93536.38,0
15674549,621,Ярославль,М,39,6,,2,1,1,58883.91,0
15772404,521,Рыбинск,М,29,3,60280.62,1,1,0,154271.41,0
15784464,591,Рыбинск,М,36,7,135216.8,1,1,1,122022.89,0
15619412,706,Ростов Великий,Ж,28,6,124923.35,2,1,1,50299.14,0
15754114,677,Ярославль,М,38,4,,2,1,0,187800.63,0
15808256,769,Ростов Великий,М,27,7,188614.07,1,1,0,171344.09,0
15699462,771,Ярославль,М,32,5,62321.62,1,1,1,40920.59,0
15690578,601,Ростов Великий,Ж,48,8,120782.7,1,1,0,63940.68,1
15762045,670,Ярославль,Ж,42,1,115961.58,2,0,1,29483.87,0
15791454,517,Ярославль,М,28,2,115062.61,1,1,0,179056.23,0
15637140,834,Ярославль,Ж,49,8,160602.25,2,1,0,129273.94,0
15793894,571,Ярославль,Ж,42,4,108825.34,3,1,0,55558.51,1
15636206,576,Ростов Великий,Ж,36,8,166287.85,1,1,1,23305.85,0
15737865,718,Ярославль,Ж,31,1,152663.77,1,0,1,17128.64,0
15683601,636,Ростов Великий,Ж,31,9,80844.69,2,1,1,74641.9,0
15756816,566,Ростов Великий,Ж,40,2,97001.36,2,1,0,154486.01,0
15691457,711,Ярославль,М,64,4,,2,1,1,3185.67,0
15844202,574,Ярославль,Ж,39,2,122524.61,2,1,0,88463.63,0
15792984,619,Ярославль,Ж,35,8,132292.63,1,1,0,65682.93,0
15801462,588,Ярославль,Ж,24,0,,2,1,1,140586.08,0
15824289,760,Ростов Великий,Ж,49,9,91502.99,1,1,0,117232.9,1
15691857,665,Ярославль,М,52,3,,1,1,0,116137.01,1
15717547,739,Ростов Великий,М,29,3,59385.98,2,1,1,105533.96,0
15688773,641,Ярославль,М,77,9,,3,1,1,81514.06,0
15765314,685,Ростов Великий,Ж,21,6,97956.5,1,1,1,164966.27,0
15708431,594,Ярославль,Ж,49,4,,2,1,1,23631.55,0
15843798,557,Рыбинск,Ж,40,4,,2,0,1,105433.53,0
15705691,697,Ярославль,М,27,8,141223.68,2,1,0,90591.15,0
15813045,656,Ярославль,М,18,10,151762.74,1,0,1,127014.32,0
15700122,712,Ростов Великий,М,43,1,141749.74,2,0,1,90905.26,0
15820533,689,Рыбинск,М,38,5,75075.14,1,1,1,8651.92,1
15826691,697,Ярославль,Ж,25,4,165686.11,2,1,0,15467.98,0
15847252,589,Ярославль,М,38,2,,1,1,0,79915.28,0
15724494,525,Рыбинск,Ж,25,10,,2,1,0,69361.95,0
15673057,680,Ярославль,М,44,3,,2,1,0,86935.08,0
15630984,617,Ярославль,Ж,28,0,,2,1,1,7597.83,1
15634668,680,Ярославль,М,32,5,92961.61,1,1,0,116957.6,0
15853083,662,Рыбинск,Ж,30,9,,2,0,1,157884.83,0
15638039,736,Ростов Великий,М,46,5,130812.91,1,1,1,77981.54,1
15677686,657,Ростов Великий,М,57,8,107174.58,1,1,1,126369.55,1
15728108,350,Рыбинск,М,54,1,152677.48,1,1,1,191973.49,1
15788563,617,Ярославль,М,30,3,132005.77,1,1,0,142940.39,0
15798604,562,Ярославль,М,35,7,,1,0,0,48869.67,0
15777958,705,Рыбинск,Ж,23,5,,2,1,1,73131.73,0
15647540,516,Ярославль,Ж,33,7,127305.5,1,1,1,120037.36,0
15761680,573,Ярославль,Ж,37,6,,2,1,0,193995.37,0
15721362,538,Рыбинск,Ж,31,0,,2,0,0,179453.66,0
15614286,699,Ярославль,М,39,9,,1,1,0,80963.92,0
15765789,504,Ростов Великий,М,32,8,170291.22,2,0,1,15658.99,0
15704264,583,Рыбинск,М,47,5,102562.23,1,1,0,92708.1,0
15796913,712,Рыбинск,М,53,2,111061.01,2,0,0,26542.17,0
15726280,626,Рыбинск,М,62,3,,1,1,1,65010.74,0
15750784,631,Ярославль,Ж,34,4,124379.14,1,1,0,106892.91,0
15743845,663,Ярославль,Ж,37,7,,1,1,1,185210.63,0
15642846,506,Ростов Великий,Ж,41,3,57745.76,1,1,0,4035.46,0
15694269,570,Ростов Великий,Ж,50,5,129293.74,1,1,0,177805.44,1
15820640,703,Ярославль,Ж,45,7,,2,1,1,68831.72,0
15698310,698,Ростов Великий,Ж,40,8,150777.1,1,1,0,114732.62,0
15612159,731,Рыбинск,М,41,4,,2,1,0,22299.27,0
15760842,625,Ярославль,М,34,6,,2,0,0,197283.2,0
15627803,634,Рыбинск,М,31,9,108632.48,1,1,1,179485.96,1
15718237,616,Ярославль,М,59,5,153861.1,1,1,1,17699.48,0
15675969,500,Ярославль,М,56,1,100374.58,1,1,0,118490.8,1
15709870,446,Ярославль,М,32,8,,2,0,0,133292.94,0
15701841,669,Ярославль,Ж,47,9,61196.54,1,1,0,58170.24,0
15618145,581,Ростов Великий,М,31,6,116891.72,1,1,0,107137.3,0
15795078,704,Ростов Великий,Ж,54,6,133656.91,3,1,0,145071.33,1
15697587,748,Ярославль,М,44,2,92911.52,1,0,1,85495.24,0
15784165,680,Рыбинск,Ж,31,9,119825.75,2,1,1,101139.3,0
15725092,655,Ярославль,Ж,37,7,111852.84,2,1,0,10511.13,0
15849183,690,Ростов Великий,М,32,0,106683.52,2,1,1,137916.49,0
15842965,695,Ростов Великий,М,40,7,139022.24,1,0,1,193383.13,0
15706177,700,Ростов Великий,Ж,40,4,148571.07,1,1,0,189826.96,1
15834727,773,Ярославль,М,52,4,,1,0,1,144113.42,0
15817818,749,Ярославль,М,42,1,129776.72,2,0,1,143538.51,0
15622442,611,Ярославль,Ж,46,5,,1,1,0,77677.14,1
15760983,606,Рыбинск,Ж,46,8,,2,1,1,183717.94,0
15798458,554,Ярославль,М,24,10,,1,0,0,92180.62,0
15624995,567,Ярославль,Ж,37,7,,2,1,1,28690.9,0
15759730,559,Рыбинск,М,24,3,114739.92,1,1,0,85891.02,1
15629616,594,Ростов Великий,М,41,2,122545.65,2,1,1,42050.24,0
15756590,513,Ярославль,Ж,37,6,,2,1,0,110142.34,0
15823571,652,Ростов Великий,Ж,26,1,131908.35,1,1,1,179269.79,0
15718632,680,Ростов Великий,Ж,42,7,105722.69,1,1,1,90558.24,1
15701195,784,Рыбинск,М,33,10,,2,1,0,162022.47,0
15700793,812,Рыбинск,Ж,44,8,,3,1,0,66926.83,1
15844503,784,Рыбинск,Ж,40,8,,2,1,0,108891.3,0
15611914,570,Ярославль,Ж,18,4,82767.42,1,1,0,71811.9,0
15774214,712,Ярославль,Ж,42,1,87842.98,1,0,0,92223.59,0
15853972,705,Рыбинск,М,39,6,133261.13,1,1,1,78065.9,0
15789485,681,Рыбинск,Ж,32,3,,2,1,1,59679.9,0
15705494,620,Ярославль,М,41,0,97925.11,1,1,0,85000.32,0
15752123,711,Ярославль,М,52,5,,1,1,1,159808.95,0
15614829,613,Ярославль,Ж,24,7,140453.91,1,1,0,129001.3,0
15756562,613,Ростов Великий,Ж,20,0,117356.19,1,0,0,113557.7,1
15612941,682,Рыбинск,М,36,5,,2,1,1,147758.51,0
15632084,850,Рыбинск,М,37,4,137204.77,1,1,1,28865.59,0
15847346,601,Ярославль,Ж,41,1,,2,0,1,160607.06,0
15743590,595,Рыбинск,М,35,8,,1,1,0,100015.79,1
15801572,675,Рыбинск,М,36,3,54098.18,2,0,1,54478.52,0
15815669,591,Рыбинск,М,31,8,,1,1,1,141677.33,0
15851742,602,Ярославль,М,23,7,113758.48,2,0,0,84077.6,0
15732348,554,Рыбинск,Ж,34,8,,1,0,1,106981.03,0
15787350,541,Ярославль,М,37,9,118636.92,1,1,1,73551.44,0
15746986,506,Ярославль,М,34,7,,2,0,0,115842.1,0
15742991,814,Ростов Великий,М,44,8,95488.82,2,0,0,107013.59,0
15712146,683,Ярославль,М,30,8,110829.52,2,0,0,24938.84,0
15850331,485,Ростов Великий,М,51,7,144244.59,2,1,0,51113.14,0
15707259,696,Ростов Великий,Ж,31,8,122021.92,2,1,0,33828.64,0
15685569,608,Ярославль,Ж,30,8,,2,1,0,128875.86,0
15648015,792,Ярославль,М,50,9,,4,1,1,194700.81,1
15756380,686,Рыбинск,М,22,5,,2,1,0,158974.45,0
15793202,790,Ростов Великий,М,42,1,85839.62,1,1,0,198182.73,0
15781790,654,Ярославль,Ж,29,4,96974.97,1,0,1,141404.07,0
15655507,452,Ярославль,М,35,4,148172.44,1,1,1,4175.68,0
15831219,719,Рыбинск,М,38,0,,1,1,0,126876.47,0
15775568,707,Ярославль,Ж,40,5,,2,1,0,41052.82,0
15815628,699,Ярославль,Ж,49,2,,1,0,0,105760.01,0
15756579,850,Рыбинск,М,30,2,,2,0,1,27937.12,0
15610729,828,Рыбинск,М,28,8,134766.85,1,1,0,79355.87,0
15660339,850,Ростов Великий,М,30,5,123210.56,2,1,1,102180.27,0
15787719,712,Рыбинск,М,47,1,139887.01,1,1,1,95719.73,0
15673155,634,Ярославль,М,44,9,149961.11,1,1,0,57121.51,0
15781564,730,Ростов Великий,М,45,6,152880.97,1,0,0,162478.11,0
15820761,685,Ростов Великий,М,43,9,108589.47,2,0,1,194808.51,0
15842215,809,Рыбинск,М,33,9,,1,1,1,124045.65,0
15727005,707,Рыбинск,Ж,35,3,56674.48,1,1,0,17987.4,1
15805481,648,Рыбинск,М,32,8,,1,1,0,133653.38,0
15789706,760,Рыбинск,Ж,57,1,,2,1,1,25101.17,0
15767760,805,Ростов Великий,Ж,33,3,105663.56,2,0,1,33330.89,0
15634852,585,Ярославль,Ж,39,7,,2,1,0,2401.26,0
15667127,595,Рыбинск,Ж,30,5,100683.54,1,1,1,178361.04,0
15610158,630,Ярославль,М,42,6,,2,1,0,162697.93,0
15655363,627,Ростов Великий,М,29,5,139541.58,2,1,0,80607.33,0
15617615,631,Ростов Великий,Ж,37,2,121801.72,2,0,1,23146.62,0
15787843,776,Ростов Великий,М,38,5,112281.7,1,0,1,89893.6,0
15777227,676,Рыбинск,Ж,36,4,,2,1,1,3173.31,0
15718056,758,Рыбинск,Ж,40,5,93499.82,2,0,0,123218.81,0
15686560,637,Ярославль,М,33,0,132255.99,2,0,1,74588.41,0
15686174,850,Ярославль,М,20,7,,2,1,0,31288.77,0
15764466,601,Рыбинск,Ж,44,4,,2,1,0,58561.31,0
15723463,735,Ярославль,М,49,5,121973.28,1,1,0,148804.36,0
15795244,614,Ростов Великий,М,32,7,99462.8,2,1,1,51117.06,0
15851582,672,Ростов Великий,Ж,21,3,165878.76,2,1,1,164537.17,0
15769987,642,Ярославль,М,30,8,117494.27,1,0,0,61977.82,0
15706225,633,Ростов Великий,Ж,29,0,138577.34,1,1,0,193362.99,0
15726413,769,Рыбинск,М,39,9,,1,1,1,47722.79,0
15639150,796,Рыбинск,М,41,8,107525.07,1,1,0,18510.41,0
15773375,715,Ярославль,М,23,7,139224.92,2,1,0,65057.71,0
15714868,695,Ярославль,Ж,42,7,121453.63,1,0,0,46374.64,0
15785374,747,Ярославль,Ж,25,4,,2,0,1,42039.67,0
15621339,584,Ростов Великий,Ж,54,1,77354.37,1,0,0,138192.98,1
15768824,476,Ярославль,М,40,6,,1,1,1,22735.45,0
15725269,850,Ярославль,Ж,39,7,79259.99,1,0,1,186910.74,0
15815731,529,Ярославль,М,30,2,116295.29,1,1,0,75285.47,0
15808430,584,Рыбинск,Ж,59,1,,1,0,1,130260.11,1
15702222,586,Ростов Великий,М,34,9,74309.81,1,1,0,15034.93,0
15611699,674,Ростов Великий,М,34,2,152797.9,1,1,0,175709.4,1
15746556,552,Ярославль,М,42,9,133701.07,2,1,0,101069.71,1
15612146,601,Ростов Великий,Ж,33,7,114430.18,2,1,1,153012.13,0
15674992,541,Ярославль,М,29,7,127504.57,1,0,0,86173.92,0
15767202,744,Ростов Великий,Ж,41,2,84113.41,1,1,0,197548.63,0
15820375,595,Рыбинск,Ж,23,10,101126.66,2,0,0,37042.8,0
15845237,724,Ростов Великий,М,33,5,103564.83,2,1,0,121085.72,0
15821146,533,Рыбинск,Ж,52,7,,1,0,1,194113.99,1
15713438,618,Ярославль,М,37,2,168178.21,2,0,1,101273.23,0
15747499,523,Ростов Великий,Ж,39,1,143903.11,1,1,1,118711.75,1
15688280,642,Ростов Великий,Ж,30,5,129753.69,1,1,0,582.53,0
15800382,584,Ярославль,М,35,9,,2,1,0,192381.21,0
15743857,521,Ярославль,М,38,5,110641.18,1,0,1,136507.69,1
15839049,662,Ярославль,Ж,36,4,166909.2,2,1,0,138871.12,1
15858396,758,Ярославль,Ж,34,1,154139.45,1,1,1,60728.89,0
15645580,717,Ярославль,М,38,7,97459.06,1,0,0,189175.71,0
15678974,611,Ярославль,М,40,1,,2,1,1,102547.56,0
15812837,766,Ростов Великий,М,43,6,112088.04,2,1,1,36706.56,0
15688279,636,Ярославль,Ж,34,3,,2,1,1,44756.25,0
15639133,814,Ярославль,Ж,48,7,,2,1,1,132870.15,0
15813261,760,Рыбинск,М,28,1,141038.57,2,0,0,16287.38,0
15727003,607,Ростов Великий,М,39,2,84468.67,2,1,1,121945.42,0
15732716,725,Рыбинск,Ж,36,4,118520.26,1,0,0,131173.9,1
15675996,600,Ярославль,М,37,1,142663.46,1,0,1,88669.89,0
15799207,656,Ростов Великий,М,27,4,118627.16,2,1,1,160835.3,0
15764039,640,Рыбинск,М,34,1,137523.02,1,0,0,24761.36,0
15844992,439,Ярославль,М,28,7,110976.23,2,1,0,138526.96,0
15768400,549,Ярославль,Ж,38,8,107283.4,1,0,0,157442.75,0
15717587,622,Ярославль,М,38,5,,2,0,0,105295.77,0
15744682,715,Ярославль,М,34,4,124314.45,1,0,0,97782.92,0
15791683,657,Ярославль,Ж,41,5,95858.37,1,1,1,68255.88,0
15716078,703,Ярославль,М,36,2,,2,1,0,108790.95,0
15643744,802,Ярославль,М,33,8,,2,1,0,143706.18,0
15814372,793,Рыбинск,Ж,36,0,,1,0,0,148993.47,0
15684738,554,Ярославль,Ж,35,6,117707.18,2,0,0,95277.15,1
15736117,533,Рыбинск,М,38,1,135289.33,2,0,1,152956.33,0
15650427,658,Ярославль,М,36,8,174060.46,1,1,1,94925.62,0
15632116,713,Ростов Великий,М,40,3,114446.84,2,1,1,87308.18,0
15646582,711,Рыбинск,М,37,2,,2,1,0,83978.86,1
15796285,669,Ярославль,М,25,1,157848.53,1,0,0,37543.93,1
15768091,439,Ярославль,Ж,43,8,,1,0,1,104889.3,0
15815753,763,Рыбинск,Ж,37,6,,2,1,1,149705.25,0
15668377,697,Ростов Великий,Ж,74,3,108071.36,2,1,1,16445.79,0
15819203,702,Рыбинск,Ж,35,8,14262.8,2,1,0,54689.16,0
15789187,686,Рыбинск,М,41,7,102749.72,1,0,1,194913.86,0
15820658,629,Рыбинск,М,36,1,161757.87,2,1,1,146371.72,0
15649577,823,Ярославль,М,38,1,,2,1,0,156603.7,0
15800384,683,Ростов Великий,Ж,35,5,95698.79,1,0,1,182566.76,0
15719909,555,Ярославль,М,37,9,124969.13,1,1,0,60194.05,0
15806906,647,Ростов Великий,М,44,4,93960.35,1,1,0,36579.53,1
15653182,714,Ярославль,Ж,51,4,88308.87,3,0,0,5862.53,1
15655512,850,Рыбинск,Ж,39,10,,2,1,1,143030.09,0
15836858,713,Ярославль,Ж,59,3,,2,1,1,62700.08,0
15817667,452,Ярославль,М,30,7,112935.87,1,1,1,99017.34,0
15821983,683,Рыбинск,Ж,24,8,98567.1,1,1,0,187987.01,0
15749814,577,Ярославль,Ж,26,1,180530.51,1,0,0,123454.62,0
15647999,552,Ярославль,М,33,5,140931.57,1,0,1,10921.5,0
15650117,769,Ростов Великий,Ж,31,7,148913.72,2,1,0,53817.23,0
15726207,691,Ярославль,М,38,7,,2,0,0,81617.4,0
15647773,818,Ярославль,Ж,49,2,,1,0,1,192298.84,1
15618821,739,Ярославль,М,41,5,,2,0,0,143882.25,0
15813171,639,Ярославль,Ж,50,6,115335.32,2,1,1,53130.41,0
15635730,651,Ярославль,Ж,65,0,,2,1,1,190454.04,0
15666804,779,Ярославль,Ж,26,0,,2,0,1,111906.0,0
15637957,850,Ростов Великий,Ж,33,7,134678.13,1,1,0,113177.95,0
15679867,829,Ярославль,М,38,9,,2,1,0,30529.88,0
15656207,579,Ростов Великий,М,31,2,90547.48,2,1,1,18800.13,0
15626235,510,Ярославль,М,32,9,103324.78,1,1,1,46127.7,0
